,Links
279,https://vlr.gg/292033/rare-atom-vs-dragon-ranger-gaming-champions-tour-2023-china-ascension-gf
280,https://vlr.gg/292035/attacking-soul-esports-vs-dragon-ranger-gaming-champions-tour-2023-china-ascension-lf
281,https://vlr.gg/292032/attacking-soul-esports-vs-rare-atom-champions-tour-2023-china-ascension-uf
282,https://vlr.gg/292034/ninjas-in-pyjamas-vs-dragon-ranger-gaming-champions-tour-2023-china-ascension-lr1
283,https://vlr.gg/292031/rare-atom-vs-dragon-ranger-gaming-champions-tour-2023-china-ascension-ubsf
284,https://vlr.gg/292030/attacking-soul-esports-vs-ninjas-in-pyjamas-champions-tour-2023-china-ascension-ubsf
285,https://vlr.gg/292029/dragon-ranger-gaming-vs-four-angry-men-champions-tour-2023-china-ascension-decider-b
286,https://vlr.gg/292024/night-wings-gaming-vs-ninjas-in-pyjamas-champions-tour-2023-china-ascension-decider-a
287,https://vlr.gg/292027/dragon-ranger-gaming-vs-attacking-soul-esports-champions-tour-2023-china-ascension-winners-b
288,https://vlr.gg/292028/17gaming-vs-four-angry-men-champions-tour-2023-china-ascension-elim-b
289,https://vlr.gg/292022/night-wings-gaming-vs-rare-atom-champions-tour-2023-china-ascension-winners-a
290,https://vlr.gg/292023/ninjas-in-pyjamas-vs-keepbest-gaming-champions-tour-2023-china-ascension-elim-a
291,https://vlr.gg/292026/attacking-soul-esports-vs-four-angry-men-champions-tour-2023-china-ascension-opening-b
292,https://vlr.gg/292025/dragon-ranger-gaming-vs-17gaming-champions-tour-2023-china-ascension-opening-b
293,https://vlr.gg/292021/rare-atom-vs-keepbest-gaming-champions-tour-2023-china-ascension-opening-a
294,https://vlr.gg/292020/ninjas-in-pyjamas-vs-night-wings-gaming-champions-tour-2023-china-ascension-opening-a
295,https://vlr.gg/269011/fusion-x-vs-akave-esports-black-champions-tour-game-changers-latam-last-chance-qualifier-latam
296,https://vlr.gg/269015/optix-fem-vs-9z-team-gc-champions-tour-game-changers-latam-last-chance-qualifier-latam-south-gr
297,https://vlr.gg/232735/kr-esports-vs-leviat-n-champions-tour-2023-americas-last-chance-qualifier-gf
298,https://vlr.gg/235368/giants-gaming-vs-natus-vincere-champions-tour-2023-emea-last-chance-qualifier-gf
299,https://vlr.gg/237274/zeta-division-vs-team-secret-champions-tour-2023-pacific-last-chance-qualifier-gf
300,https://vlr.gg/232737/cloud9-vs-leviat-n-champions-tour-2023-americas-last-chance-qualifier-lbf
301,https://vlr.gg/235372/koi-vs-natus-vincere-champions-tour-2023-emea-last-chance-qualifier-lbf
302,https://vlr.gg/237273/team-secret-vs-gen-g-champions-tour-2023-pacific-last-chance-qualifier-lf
303,https://vlr.gg/235371/natus-vincere-vs-karmine-corp-champions-tour-2023-emea-last-chance-qualifier-lr1
304,https://vlr.gg/235367/koi-vs-giants-gaming-champions-tour-2023-emea-last-chance-qualifier-ubf
305,https://vlr.gg/237272/rex-regum-qeon-vs-gen-g-champions-tour-2023-pacific-last-chance-qualifier-lr1
306,https://vlr.gg/237271/zeta-division-vs-team-secret-champions-tour-2023-pacific-last-chance-qualifier-uf
307,https://vlr.gg/235366/giants-gaming-vs-karmine-corp-champions-tour-2023-emea-last-chance-qualifier-ubsf
308,https://vlr.gg/235365/natus-vincere-vs-koi-champions-tour-2023-emea-last-chance-qualifier-ubsf
309,https://vlr.gg/237270/team-secret-vs-gen-g-champions-tour-2023-pacific-last-chance-qualifier-ubsf
310,https://vlr.gg/237269/zeta-division-vs-rex-regum-qeon-champions-tour-2023-pacific-last-chance-qualifier-ubsf
311,https://vlr.gg/235364/bbl-esports-vs-karmine-corp-champions-tour-2023-emea-last-chance-qualifier-ko
312,https://vlr.gg/235363/team-heretics-vs-koi-champions-tour-2023-emea-last-chance-qualifier-ko
313,https://vlr.gg/237268/gen-g-vs-talon-esports-champions-tour-2023-pacific-last-chance-qualifier-ubqf
314,https://vlr.gg/237267/rex-regum-qeon-vs-global-esports-champions-tour-2023-pacific-last-chance-qualifier-ubqf
315,https://vlr.gg/232736/sentinels-vs-leviat-n-champions-tour-2023-americas-last-chance-qualifier-lr1
316,https://vlr.gg/232734/cloud9-vs-kr-esports-champions-tour-2023-americas-last-chance-qualifier-ubf
317,https://vlr.gg/237266/talon-esports-vs-detonation-focusme-champions-tour-2023-pacific-last-chance-qualifier-ur1
318,https://vlr.gg/232733/leviat-n-vs-kr-esports-champions-tour-2023-americas-last-chance-qualifier-ubsf
319,https://vlr.gg/232732/cloud9-vs-sentinels-champions-tour-2023-americas-last-chance-qualifier-ubsf
320,https://vlr.gg/232730/sentinels-vs-100-thieves-champions-tour-2023-americas-last-chance-qualifier-ubqf
321,https://vlr.gg/232731/furia-vs-kr-esports-champions-tour-2023-americas-last-chance-qualifier-ubqf
322,https://vlr.gg/237652/apeks-vs-gentle-mates-champions-tour-2023-emea-ascension-gf
323,https://vlr.gg/235559/edward-gaming-vs-bilibili-gaming-champions-tour-2023-champions-china-qualifier-gf
324,https://vlr.gg/232729/mibr-vs-kr-esports-champions-tour-2023-americas-last-chance-qualifier-ur1
325,https://vlr.gg/237655/acend-vs-gentle-mates-champions-tour-2023-emea-ascension-lbf
326,https://vlr.gg/235565/bilibili-gaming-vs-funplus-phoenix-champions-tour-2023-champions-china-qualifier-lf
327,https://vlr.gg/237654/gentle-mates-vs-saw-champions-tour-2023-emea-ascension-lr1
328,https://vlr.gg/237651/acend-vs-apeks-champions-tour-2023-emea-ascension-ubf
329,https://vlr.gg/235564/tyloo-vs-funplus-phoenix-champions-tour-2023-champions-china-qualifier-lr3
330,https://vlr.gg/237650/apeks-vs-saw-champions-tour-2023-emea-ascension-ubsf
331,https://vlr.gg/237649/acend-vs-gentle-mates-champions-tour-2023-emea-ascension-ubsf
332,https://vlr.gg/235558/bilibili-gaming-vs-edward-gaming-champions-tour-2023-champions-china-qualifier-uf
333,https://vlr.gg/235563/tyloo-vs-attacking-soul-esports-champions-tour-2023-champions-china-qualifier-lr2
334,https://vlr.gg/235562/trace-esports-vs-funplus-phoenix-champions-tour-2023-champions-china-qualifier-lr2
335,https://vlr.gg/232895/the-guard-vs-m80-champions-tour-2023-americas-ascension-gf
336,https://vlr.gg/220846/scarz-vs-bleed-champions-tour-2023-pacific-ascension-playoffs-gf
337,https://vlr.gg/235557/tyloo-vs-edward-gaming-champions-tour-2023-champions-china-qualifier-ubsf
338,https://vlr.gg/232899/the-union-vs-m80-champions-tour-2023-americas-ascension-lbf
339,https://vlr.gg/232898/m80-vs-9z-team-champions-tour-2023-americas-ascension-lr2
340,https://vlr.gg/220845/bleed-vs-boom-esports-champions-tour-2023-pacific-ascension-playoffs-sf
341,https://vlr.gg/220844/naos-vs-scarz-champions-tour-2023-pacific-ascension-playoffs-sf
342,https://vlr.gg/235556/trace-esports-vs-bilibili-gaming-champions-tour-2023-champions-china-qualifier-ubsf
343,https://vlr.gg/220843/boom-esports-vs-bonkers-champions-tour-2023-pacific-ascension-playoffs-qf
344,https://vlr.gg/235561/funplus-phoenix-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-lr1
345,https://vlr.gg/220842/scarz-vs-fancy-united-esports-champions-tour-2023-pacific-ascension-playoffs-qf
346,https://vlr.gg/235560/attacking-soul-esports-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-lr1
347,https://vlr.gg/235555/edward-gaming-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-ubqf
348,https://vlr.gg/235554/funplus-phoenix-vs-tyloo-champions-tour-2023-champions-china-qualifier-ubqf
349,https://vlr.gg/232894/the-union-vs-the-guard-champions-tour-2023-americas-ascension-ubf
350,https://vlr.gg/232897/fusion-vs-9z-team-champions-tour-2023-americas-ascension-lr1
351,https://vlr.gg/232896/m80-vs-00nation-champions-tour-2023-americas-ascension-lr1
352,https://vlr.gg/235553/bilibili-gaming-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-ubqf
353,https://vlr.gg/235552/attacking-soul-esports-vs-trace-esports-champions-tour-2023-champions-china-qualifier-ubqf
354,https://vlr.gg/232893/the-guard-vs-m80-champions-tour-2023-americas-ascension-ubsf
355,https://vlr.gg/232892/the-union-vs-fusion-champions-tour-2023-americas-ascension-ubsf
356,https://vlr.gg/235032/saw-vs-acend-champions-tour-2023-emea-ascension-d5
357,https://vlr.gg/235033/case-esports-vs-fokus-champions-tour-2023-emea-ascension-d5
358,https://vlr.gg/235030/dsyre-vs-digital-athletics-champions-tour-2023-emea-ascension-d5
359,https://vlr.gg/235031/team-falcons-vs-apeks-champions-tour-2023-emea-ascension-d5
360,https://vlr.gg/235569/weibo-gaming-vs-dragon-ranger-gaming-champions-tour-2023-champions-china-qualifier-ko
361,https://vlr.gg/235568/tyloo-vs-nter-champions-tour-2023-champions-china-qualifier-ko
362,https://vlr.gg/222708/dplus-esports-vs-scarz-champions-tour-2023-pacific-ascension-omega
363,https://vlr.gg/222707/bonkers-vs-bleed-champions-tour-2023-pacific-ascension-omega
364,https://vlr.gg/232891/m80-vs-9z-team-champions-tour-2023-americas-ascension-ur1
365,https://vlr.gg/232890/00nation-vs-fusion-champions-tour-2023-americas-ascension-ur1
366,https://vlr.gg/235028/digital-athletics-vs-cgn-esports-champions-tour-2023-emea-ascension-d4
367,https://vlr.gg/235029/gentle-mates-vs-apeks-champions-tour-2023-emea-ascension-d4
368,https://vlr.gg/235026/saw-vs-dsyre-champions-tour-2023-emea-ascension-d4
369,https://vlr.gg/235027/team-falcons-vs-fokus-champions-tour-2023-emea-ascension-d4
370,https://vlr.gg/235567/monarch-effect-vs-royal-never-give-up-champions-tour-2023-champions-china-qualifier-ko
371,https://vlr.gg/222697/boom-esports-vs-xerxia-esports-champions-tour-2023-pacific-ascension-alpha
372,https://vlr.gg/235566/trace-esports-vs-four-angry-men-champions-tour-2023-champions-china-qualifier-ko
373,https://vlr.gg/222706/orangutan-vs-bonkers-champions-tour-2023-pacific-ascension-omega
374,https://vlr.gg/222696/one-team-esports-vs-naos-champions-tour-2023-pacific-ascension-alpha
375,https://vlr.gg/232919/the-guard-vs-9z-team-champions-tour-2023-americas-ascension-r3
376,https://vlr.gg/232918/the-union-vs-fusion-champions-tour-2023-americas-ascension-r3
377,https://vlr.gg/235025/team-falcons-vs-case-esports-champions-tour-2023-emea-ascension-d3
378,https://vlr.gg/235024/dsyre-vs-acend-champions-tour-2023-emea-ascension-d3
379,https://vlr.gg/235022/saw-vs-cgn-esports-champions-tour-2023-emea-ascension-d3
380,https://vlr.gg/235023/gentle-mates-vs-fokus-champions-tour-2023-emea-ascension-d3
381,https://vlr.gg/222705/bleed-vs-dplus-esports-champions-tour-2023-pacific-ascension-omega
382,https://vlr.gg/222695/naos-vs-boom-esports-champions-tour-2023-pacific-ascension-alpha
383,https://vlr.gg/222694/fancy-united-esports-vs-one-team-esports-champions-tour-2023-pacific-ascension-alpha
384,https://vlr.gg/232917/00nation-vs-the-guard-champions-tour-2023-americas-ascension-r2
385,https://vlr.gg/232916/m80-vs-fusion-champions-tour-2023-americas-ascension-r2
386,https://vlr.gg/235019/saw-vs-digital-athletics-champions-tour-2023-emea-ascension-d2
387,https://vlr.gg/235020/apeks-vs-fokus-champions-tour-2023-emea-ascension-d2
388,https://vlr.gg/235017/acend-vs-cgn-esports-champions-tour-2023-emea-ascension-d2
389,https://vlr.gg/235018/gentle-mates-vs-case-esports-champions-tour-2023-emea-ascension-d2
390,https://vlr.gg/222704/dplus-esports-vs-orangutan-champions-tour-2023-pacific-ascension-omega
391,https://vlr.gg/222703/scarz-vs-bleed-champions-tour-2023-pacific-ascension-omega
392,https://vlr.gg/222693/xerxia-esports-vs-naos-champions-tour-2023-pacific-ascension-alpha
393,https://vlr.gg/232915/9z-team-vs-00nation-champions-tour-2023-americas-ascension-r1
394,https://vlr.gg/232914/m80-vs-the-union-champions-tour-2023-americas-ascension-r1
395,https://vlr.gg/235016/team-falcons-vs-gentle-mates-champions-tour-2023-emea-ascension-d1
396,https://vlr.gg/235015/dsyre-vs-cgn-esports-champions-tour-2023-emea-ascension-d1
397,https://vlr.gg/235013/acend-vs-digital-athletics-champions-tour-2023-emea-ascension-d1
398,https://vlr.gg/235014/case-esports-vs-apeks-champions-tour-2023-emea-ascension-d1
399,https://vlr.gg/222692/boom-esports-vs-fancy-united-esports-champions-tour-2023-pacific-ascension-alpha
400,https://vlr.gg/222702/orangutan-vs-scarz-champions-tour-2023-pacific-ascension-omega
401,https://vlr.gg/222701/bonkers-vs-dplus-esports-champions-tour-2023-pacific-ascension-omega
402,https://vlr.gg/222691/fancy-united-esports-vs-xerxia-esports-champions-tour-2023-pacific-ascension-alpha
403,https://vlr.gg/222690/one-team-esports-vs-boom-esports-champions-tour-2023-pacific-ascension-alpha
404,https://vlr.gg/222700/bleed-vs-orangutan-champions-tour-2023-pacific-ascension-omega
405,https://vlr.gg/222699/scarz-vs-bonkers-champions-tour-2023-pacific-ascension-omega
406,https://vlr.gg/222689/naos-vs-fancy-united-esports-champions-tour-2023-pacific-ascension-alpha
407,https://vlr.gg/222688/xerxia-esports-vs-one-team-esports-champions-tour-2023-pacific-ascension-alpha
408,https://vlr.gg/233059/fokus-vs-s2g-esports-champions-tour-2023-emea-ascension-gf
409,https://vlr.gg/233058/team-queso-vs-s2g-esports-champions-tour-2023-emea-ascension-sf
410,https://vlr.gg/233057/gtz-esports-vs-fokus-champions-tour-2023-emea-ascension-sf
411,https://vlr.gg/220448/fnatic-vs-evil-geniuses-champions-tour-2023-masters-tokyo-gf
412,https://vlr.gg/220454/evil-geniuses-vs-paper-rex-champions-tour-2023-masters-tokyo-lbf
413,https://vlr.gg/232931/s2g-esports-vs-mandatory-champions-tour-2023-emea-ascension-lcg
414,https://vlr.gg/232930/mandatory-vs-team-raad-champions-tour-2023-emea-ascension-lcg
415,https://vlr.gg/232929/team-raad-vs-s2g-esports-champions-tour-2023-emea-ascension-lcg
416,https://vlr.gg/230452/enterprise-esports-vs-mandatory-champions-tour-2023-emea-ascension-group-c
417,https://vlr.gg/230451/mandatory-vs-team-queso-champions-tour-2023-emea-ascension-group-c
418,https://vlr.gg/230446/team-raad-vs-gmt-esports-champions-tour-2023-emea-ascension-group-a
419,https://vlr.gg/230449/gtz-esports-vs-s2g-esports-champions-tour-2023-emea-ascension-group-b
420,https://vlr.gg/230445/gmt-esports-vs-fokus-champions-tour-2023-emea-ascension-group-a
421,https://vlr.gg/230448/s2g-esports-vs-mouz-champions-tour-2023-emea-ascension-group-b
422,https://vlr.gg/230444/fokus-vs-team-raad-champions-tour-2023-emea-ascension-group-a
423,https://vlr.gg/230447/mouz-vs-gtz-esports-champions-tour-2023-emea-ascension-group-b
424,https://vlr.gg/230450/team-queso-vs-enterprise-esports-champions-tour-2023-emea-ascension-group-c
425,https://vlr.gg/220453/nrg-esports-vs-paper-rex-champions-tour-2023-masters-tokyo-lr3
426,https://vlr.gg/220447/fnatic-vs-evil-geniuses-champions-tour-2023-masters-tokyo-ubf
427,https://vlr.gg/220452/paper-rex-vs-edward-gaming-champions-tour-2023-masters-tokyo-lr2
428,https://vlr.gg/220451/team-liquid-vs-nrg-esports-champions-tour-2023-masters-tokyo-lr2
429,https://vlr.gg/220445/paper-rex-vs-fnatic-champions-tour-2023-masters-tokyo-ubsf
430,https://vlr.gg/220446/team-liquid-vs-evil-geniuses-champions-tour-2023-masters-tokyo-ubsf
431,https://vlr.gg/220449/drx-vs-nrg-esports-champions-tour-2023-masters-tokyo-lr1
432,https://vlr.gg/220450/edward-gaming-vs-loud-champions-tour-2023-masters-tokyo-lr1
433,https://vlr.gg/220441/paper-rex-vs-drx-champions-tour-2023-masters-tokyo-ubqf
434,https://vlr.gg/220442/fnatic-vs-nrg-esports-champions-tour-2023-masters-tokyo-ubqf
435,https://vlr.gg/220443/team-liquid-vs-edward-gaming-champions-tour-2023-masters-tokyo-ubqf
436,https://vlr.gg/220444/loud-vs-evil-geniuses-champions-tour-2023-masters-tokyo-ubqf
437,https://vlr.gg/220295/t1-vs-edward-gaming-champions-tour-2023-masters-tokyo-decider-a
438,https://vlr.gg/220300/drx-vs-fut-esports-champions-tour-2023-masters-tokyo-decider-b
439,https://vlr.gg/220294/natus-vincere-vs-edward-gaming-champions-tour-2023-masters-tokyo-elim-a
440,https://vlr.gg/220299/attacking-soul-esports-vs-fut-esports-champions-tour-2023-masters-tokyo-elim-b
441,https://vlr.gg/220293/nrg-esports-vs-t1-champions-tour-2023-masters-tokyo-winners-a
442,https://vlr.gg/220298/drx-vs-evil-geniuses-champions-tour-2023-masters-tokyo-winners-b
443,https://vlr.gg/220290/nrg-esports-vs-natus-vincere-champions-tour-2023-masters-tokyo-opening-a
444,https://vlr.gg/220292/edward-gaming-vs-t1-champions-tour-2023-masters-tokyo-opening-a
445,https://vlr.gg/220296/drx-vs-attacking-soul-esports-champions-tour-2023-masters-tokyo-opening-b
446,https://vlr.gg/220297/fut-esports-vs-evil-geniuses-champions-tour-2023-masters-tokyo-opening-b
447,https://vlr.gg/189055/loud-vs-nrg-esports-champions-tour-2023-americas-league-gf
448,https://vlr.gg/213198/fnatic-vs-team-liquid-champions-tour-2023-emea-league-gf
449,https://vlr.gg/184522/paper-rex-vs-drx-champions-tour-2023-pacific-league-playoffs-gf
450,https://vlr.gg/189059/evil-geniuses-vs-nrg-esports-champions-tour-2023-americas-league-lbf
451,https://vlr.gg/213202/team-liquid-vs-fut-esports-champions-tour-2023-emea-league-lbf
452,https://vlr.gg/184521/drx-vs-t1-champions-tour-2023-pacific-league-playoffs-lf
453,https://vlr.gg/214088/team-bunny-vs-team-superbuss-champions-tour-2023-pacific-league-showmatch
454,https://vlr.gg/189058/cloud9-vs-nrg-esports-champions-tour-2023-americas-league-lr2
455,https://vlr.gg/189054/loud-vs-evil-geniuses-champions-tour-2023-americas-league-ubf
456,https://vlr.gg/213201/natus-vincere-vs-fut-esports-champions-tour-2023-emea-league-lr2
457,https://vlr.gg/213197/fnatic-vs-team-liquid-champions-tour-2023-emea-league-ubf
458,https://vlr.gg/189056/cloud9-vs-leviat-n-champions-tour-2023-americas-league-lr1
459,https://vlr.gg/213199/natus-vincere-vs-giants-gaming-champions-tour-2023-emea-league-lr1
460,https://vlr.gg/189057/furia-vs-nrg-esports-champions-tour-2023-americas-league-lr1
461,https://vlr.gg/213200/fut-esports-vs-team-vitality-champions-tour-2023-emea-league-lr1
462,https://vlr.gg/189053/cloud9-vs-evil-geniuses-champions-tour-2023-americas-league-ubsf
463,https://vlr.gg/189052/loud-vs-furia-champions-tour-2023-americas-league-ubsf
464,https://vlr.gg/213196/natus-vincere-vs-team-liquid-champions-tour-2023-emea-league-ubsf
465,https://vlr.gg/213195/fnatic-vs-fut-esports-champions-tour-2023-emea-league-ubsf
466,https://vlr.gg/189051/nrg-esports-vs-evil-geniuses-champions-tour-2023-americas-league-ur1
467,https://vlr.gg/189050/leviat-n-vs-furia-champions-tour-2023-americas-league-ur1
468,https://vlr.gg/213194/team-liquid-vs-team-vitality-champions-tour-2023-emea-league-ur1
469,https://vlr.gg/213193/giants-gaming-vs-fut-esports-champions-tour-2023-emea-league-ur1
470,https://vlr.gg/184520/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr2
471,https://vlr.gg/184519/drx-vs-paper-rex-champions-tour-2023-pacific-league-playoffs-uf
472,https://vlr.gg/184517/t1-vs-zeta-division-champions-tour-2023-pacific-league-playoffs-lr1
473,https://vlr.gg/184518/team-secret-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr1
474,https://vlr.gg/184036/mibr-vs-100-thieves-champions-tour-2023-americas-league-w8
475,https://vlr.gg/184516/paper-rex-vs-t1-champions-tour-2023-pacific-league-playoffs-ubsf
476,https://vlr.gg/184515/drx-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ubsf
477,https://vlr.gg/184035/leviat-n-vs-loud-champions-tour-2023-americas-league-w8
478,https://vlr.gg/184061/bbl-esports-vs-fut-esports-champions-tour-2023-emea-league-w8
479,https://vlr.gg/184034/cloud9-vs-kr-esports-champions-tour-2023-americas-league-w8
480,https://vlr.gg/184060/koi-vs-team-liquid-champions-tour-2023-emea-league-w8
481,https://vlr.gg/184514/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-ur1
482,https://vlr.gg/184513/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ur1
